CounDist,BoroCD,AssemDist,the_geom,CongDist,StSenDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID
26,401,36,POINT (-73.91860899999995 40.753820000000076),14,12,QN04717,NORTHERN BLVD,44 ST,-73.918609,40.75382,2949,4,Queens,NORTHERN BOULEVARD,0067868,9829,0
29,406,27,POINT (-73.85152599999998 40.73192900000004),6,16,QN04718,YELLOWSTONE BLVD,64 RD,-73.851526,40.731929,2950,4,Queens,YELLOWSTONE BOULEVARD,0082313,13943,0
28,412,32,POINT (-73.78426699999994 40.686184000000026),5,10,QN04719,GUY BREWER BLVD,116 AV,-73.784267,40.686184,2951,4,Queens,GUY R BREWER BOULEVARD,9000216,6064,9007520
22,403,35,POINT (-73.88236999999998 40.76726700000006),14,13,QN04721,23 AV,87 ST,-73.88237,40.767267,2952,4,Queens,23 AVENUE,0153796,11950,0
23,413,24,POINT (-73.71737899999994 40.74428800000004),3,11,QN04722,UNION TURNPIKE,LITTLE NECK PKWY,-73.717379,40.744288,2953,4,Queens,UNION TURNPIKE,0146261,10407,0
23,413,24,POINT (-73.71741899999995 40.74426500000004),3,11,QN04723,UNION TURNPIKE,LITTLE NECK PKWY,-73.717419,40.744265,2954,4,Queens,UNION TURNPIKE,0146261,10407,0
28,409,24,POINT (-73.82583199999993 40.68982500000004),5,10,QN04724,LEFFERTS BLVD,101 AV,-73.825832,40.689825,2955,4,Queens,LEFFERTS BOULEVARD,0056138,4954,34568
30,405,38,POINT (-73.89076999999997 40.70117400000004),6,15,QN04725,MYRTLE AV,65 ST,-73.89077,40.701174,2956,4,Queens,MYRTLE AVENUE,0049141,9211,30246
30,405,38,POINT (-73.87624799999998 40.70237300000008),6,15,QN04726,MYRTLE AV,73 ST,-73.876248,40.702373,2957,4,Queens,MYRTLE AVENUE,0049486,9142,30472
29,406,28,POINT (-73.84441199999998 40.70949400000006),6,15,QN04727,METROPOLITAN AV,75 AV,-73.844412,40.709494,2958,4,Queens,METROPOLITAN AVENUE,0129008,10743,74186
25,404,35,POINT (-73.88026899999994 40.73572900000005),6,16,QN04728,GRAND AV,VAN HORN ST,-73.880269,40.735729,2959,4,Queens,GRAND AVENUE,0074908,27818,0
24,412,24,POINT (-73.80272199999996 40.707373000000075),6,11,QN04729,PARSONS BLVD,HILLSIDE AV,-73.802722,40.707373,2960,4,Queens,PARSONS BOULEVARD,0057286,17361,0
30,405,37,POINT (-73.89570099999997 40.70421300000004),6,15,QN04730,FRESH POND RD,CATALPA AV,-73.895701,40.704213,2961,4,Queens,FRESH POND ROAD,0049016,15000,0
28,412,32,POINT (-73.78577499999994 40.68874900000003),5,10,QN04731,GUY BREWER BLVD,LINDEN BLVD,-73.785775,40.688749,2962,4,Queens,GUY R BREWER BOULEVARD,0288380,168627,9042594
19,407,27,POINT (-73.83899299999996 40.776084000000026),14,11,QN04732,ULMER ST,25 AV,-73.838993,40.776084,2963,4,Queens,ULMER STREET,0116513,84350,0
29,409,27,POINT (-73.82556299999999 40.71223400000008),6,14,QN04733,QUEENS BLVD,HOOVER AV,-73.825563,40.712234,2964,4,Queens,QUEENS BOULEVARD,0155641,12440,0
29,406,28,POINT (-73.85410599999994 40.72169000000008),6,16,QN04734,YELLOWSTONE BLVD,CLYDE ST,-73.854106,40.72169,2965,4,Queens,YELLOWSTONE BOULEVARD,0082097,13926,0
24,412,32,POINT (-73.80865899999998 40.70187400000003),5,14,QN04735,JAMAICA AV,146 ST,-73.808659,40.701874,2966,4,Queens,JAMAICA AVENUE,0057059,6437,0
19,407,27,POINT (-73.83572499999997 40.78177000000005),14,11,QN04736,20 AV,132 ST,-73.835725,40.78177,2967,4,Queens,20 AVENUE,0122393,20905,0
27,412,29,POINT (-73.75726699999996 40.679666000000054),5,14,QN04737,MERRICK BLVD,MONTAUK ST,-73.757267,40.679666,2968,4,Queens,MERRICK BOULEVARD,0196525,20481,82417
23,408,24,POINT (-73.75986499999993 40.72096400000004),5,14,QN04739,HILLSIDE AV,FRANCIS LEWIS BLVD,-73.759865,40.720964,2969,4,Queens,HILLSIDE AVENUE,0181517,5823,0
22,401,36,POINT (-73.91746299999994 40.771101000000044),14,12,QN04742,HOYT AV NORTH,31 ST,-73.917463,40.771101,2970,4,Queens,HOYT AVENUE NORTH,0111705,21588,0
27,412,29,POINT (-73.79177999999996 40.70470100000006),5,14,QN04745,ARCHER AV,168 ST,-73.79178,40.704701,2971,4,Queens,ARCHER AVENUE,0060215,22157,37208
25,403,34,POINT (-73.89688299999995 40.754459000000054),14,13,QN04746,NORTHERN BLVD,70 ST,-73.896883,40.754459,2972,4,Queens,NORTHERN BOULEVARD,0075814,9801,0
24,408,27,POINT (-73.81897399999997 40.711163000000056),6,14,QN04747,MAIN ST,139 ST,-73.818974,40.711163,2973,4,Queens,MAIN STREET,0283990,165923,0
22,401,36,POINT (-73.91871099999997 40.77879600000006),14,12,QN04748,21 ST,23 AV,-73.918711,40.778796,2974,4,Queens,21 STREET,0129821,11655,72923
19,407,27,POINT (-73.83243299999998 40.781529000000035),14,11,QN04749,20 AV,132 ST (PETRACCA PL),-73.832433,40.781529,2975,4,Queens,20 AVENUE,0122393,20905,0
26,402,37,POINT (-73.92956099999998 40.73761300000007),14,12,QN04750,GREENPOINT AV,HUNTERS PT AV,-73.929561,40.737613,2976,4,Queens,GREENPOINT AVENUE,0066291,13085,0
22,401,36,POINT (-73.91853099999997 40.77918400000004),14,12,QN04751,21 ST,22 DR,-73.918531,40.779184,2977,4,Queens,21 STREET,0129820,11655,0
26,402,37,POINT (-73.93132899999995 40.740759000000025),12,12,QN04752,48 AV,34 ST,-73.931329,40.740759,2978,4,Queens,48 AVENUE,0066305,22708,40829
30,405,30,POINT (-73.90004899999997 40.73125600000003),6,15,QN04753,65 PL,53 AV,-73.900049,40.731256,2979,4,Queens,65 PLACE,0130062,13027,45247
23,413,24,POINT (-73.74510399999997 40.73034800000005),5,14,QN04755,SPRINGFIELD BLVD,HILLSIDE AV,-73.745104,40.730348,2980,4,Queens,BRADDOCK AVENUE,0132855,31404,82839
32,409,28,POINT (-73.83791999999994 40.69858100000005),5,10,QN04756,111 ST,86 AV,-73.83792,40.698581,2981,4,Queens,111 STREET,0053323,32890,32804
22,403,34,POINT (-73.89233999999993 40.75864400000006),14,13,QN04757,31 AV,75 ST,-73.89234,40.758644,2982,4,Queens,31 AVENUE,0076105,9090,46565
30,405,37,POINT (-73.89850199999995 40.70926200000008),6,15,QN04758,FRESH POND RD,GATES AV,-73.898502,40.709262,2983,4,Queens,FRESH POND ROAD,0048917,15010,0
19,407,27,POINT (-73.83258899999998 40.78177100000005),14,11,QN04759,20 AV,TARGET ENT ( 132 ST),-73.832589,40.781771,2984,4,Queens,20 AVENUE,0122393,20905,0
27,412,29,POINT (-73.76996999999994 40.683745000000044),5,10,QN04760,MERRICK BLVD,BAISLEY BLVD,-73.76997,40.683745,2985,4,Queens,MERRICK BOULEVARD,0156533,20412,80942
19,407,27,POINT (-73.83486899999997 40.781533000000024),14,11,QN04761,20 AV,132 ST (OPP WALDBAUM'S ENT),-73.834869,40.781533,2986,4,Queens,20 AVENUE,0122393,20905,0
19,407,27,POINT (-73.85283699999997 40.78389600000003),14,11,QN04762,15 AV,114 ST,-73.852837,40.783896,2987,4,Queens,15 AVENUE,0084491,29290,0
23,412,33,POINT (-73.75991999999997 40.72067700000008),5,14,QN04763,HILLSIDE AV,205 ST,-73.75992,40.720677,2988,4,Queens,HILLSIDE AVENUE,0181517,5823,0
21,404,35,POINT (-73.86267199999998 40.73766600000005),14,13,QN04765,57 AV,98 ST,-73.862672,40.737666,2989,4,Queens,57 AVENUE,0081853,12780,0
24,408,27,POINT (-73.83724499999994 40.74239800000004),6,16,QN04766,HORACE HARDING EXPWY,COLLEGE PT BLVD,-73.837245,40.742398,2990,4,Queens,VAN WYCK EXPRESSWAY ET 12 A NB,0083005,68554,50658
19,411,25,POINT (-73.76881999999995 40.76020600000004),6,11,QN04768,NORTHERN BLVD,BELL BLVD,-73.76882,40.760206,2991,4,Queens,NORTHERN BOULEVARD,0098354,9700,0
24,408,27,POINT (-73.81892899999997 40.70992400000006),6,14,QN04769,MAIN ST,MANTON ST,-73.818929,40.709924,2992,4,Queens,MAIN STREET,0170411,5057,34836
19,407,26,POINT (-73.78160299999996 40.781889000000035),3,11,QN04770,211 ST,18 AV,-73.781603,40.781889,2993,4,Queens,211 STREET,0099068,80255,60329
30,406,28,POINT (-73.85483199999999 40.706560000000025),6,15,QN04771,UNION TURNPIKE,TROTTING COURSE LANE,-73.854832,40.70656,2994,4,Queens,UNION TURNPIKE,0282260,164629,9040274
22,401,36,POINT (-73.90638699999994 40.77268900000007),14,13,QN04773,STEINWAY ST,DITMARS BLVD,-73.906387,40.772689,2995,4,Queens,STEINWAY STREET,0076852,21570,0
23,413,24,POINT (-73.74097299999994 40.73230900000004),3,14,QN04776,HILLSIDE AV,229 ST,-73.740973,40.732309,2996,4,Queens,HILLSIDE AVENUE,0147583,5871,0
23,413,24,POINT (-73.72086499999995 40.751769000000024),3,11,QN04777,LITTLE NECK PKWY,260 ST,-73.720865,40.751769,2997,4,Queens,LITTLE NECK PARKWAY,0146141,30287,0
29,409,28,POINT (-73.82973899999996 40.71358800000007),6,14,QN04779,QUEENS BLVD,80 RD,-73.829739,40.713588,2998,4,Queens,QUEENS BOULEVARD,9017037,12364,0
21,403,35,POINT (-73.87356999999997 40.768290000000036),14,13,QN04780,23 AV,97 ST,-73.87357,40.76829,2999,4,Queens,23 AVENUE,0153769,11960,86123
19,407,40,POINT (-73.80190499999998 40.77121000000005),6,11,QN04781,29 AV,163 ST,-73.801905,40.77121,3000,4,Queens,29 AVENUE,0093159,17605,0
20,407,25,POINT (-73.82178099999999 40.752897000000075),6,16,QN04783,KISSENA BLVD,ELDER AV,-73.821781,40.752897,3001,4,Queens,KISSENA BOULEVARD,0091385,5498,0
26,402,37,POINT (-73.91651899999994 40.74316200000004),14,12,QN04784,QUEENS BLVD,48 ST,-73.916519,40.743162,3002,4,Queens,QUEENS BOULEVARD,0152055,12135,87755
28,412,32,POINT (-73.79589999999996 40.67375700000008),5,10,QN04785,ROCKAWAY BLVD,143 ST,-73.7959,40.673757,3003,4,Queens,ROCKAWAY BOULEVARD,0058665,8456,36171
28,412,32,POINT (-73.79579099999995 40.673534000000075),5,10,QN04786,143 ST,ROCKAWAY BLVD,-73.795791,40.673534,3004,4,Queens,143 STREET,0058670,25303,0
29,409,24,POINT (-73.81622099999998 40.70111200000008),5,14,QN04787,VAN WYCK EXPWY SRV RD,89 AV,-73.816221,40.701112,3005,4,Queens,VAN WYCK EXPRESSWAY SR WEST,0194143,18726,0
25,404,35,POINT (-73.87106199999994 40.73313200000007),6,16,QN04788,HOFFMAN DR,WOODHAVEN BLVD,-73.871062,40.733132,3006,4,Queens,HOFFMAN DRIVE,0185574,80721,0
19,411,26,POINT (-73.78974099999994 40.75794900000005),6,11,QN04789,NORTHERN BLVD,192 ST,-73.789741,40.757949,3007,4,Queens,NORTHERN BOULEVARD,0097309,9671,0
24,408,25,POINT (-73.79533499999997 40.738150000000076),6,16,QN0479,HORACE HARDING EXPWY,64 AV,-73.795335,40.73815,3008,4,Queens,HORACE HARDING EXPRESSWAY SR S,0109977,17513,65670
27,412,33,POINT (-73.75122099999999 40.70700500000004),5,14,QN04790,FRANCIS LEWIS BLVD,HOLLIS AV,-73.751221,40.707005,3009,4,Queens,FRANCIS LEWIS BOULEVARD,0155768,17730,0
25,403,34,POINT (-73.87832099999997 40.75808100000006),14,13,QN04791,90 ST,32 AV,-73.878321,40.758081,3010,4,Queens,90 STREET,0076505,31712,0
28,412,32,POINT (-73.79609999999997 40.67399500000005),5,10,QN04792,ROCKAWAY BLVD,143 ST,-73.7961,40.673995,3011,4,Queens,ROCKAWAY BOULEVARD,0058665,8456,0
28,409,24,POINT (-73.83181399999995 40.69284200000004),5,10,QN04793,ATLANTIC AV,114 ST,-73.831814,40.692842,3012,4,Queens,ATLANTIC AVENUE,0155820,5449,0
26,402,37,POINT (-73.91687099999996 40.743326000000025),14,12,QN04794,48 ST,QUEENS BLVD,-73.916871,40.743326,3013,4,Queens,48 STREET,0172648,22777,0
29,409,27,POINT (-73.82898199999994 40.70029000000005),5,14,QN04795,JAMAICA AV,121 ST,-73.828982,40.70029,3014,4,Queens,JAMAICA AVENUE,0056048,6473,34514
29,406,28,POINT (-73.86491599999994 40.71997900000008),6,15,QN04796,WOODHAVEN BLVD,65 RD,-73.864916,40.719979,3015,4,Queens,WOODHAVEN BOULEVARD,0155576,8690,82944
19,411,26,POINT (-73.73247299999997 40.760808000000054),3,11,QN04797,HORACE HARDING EXPWY,MARATHON PKWY,-73.732473,40.760808,3016,4,Queens,HORACE HARDING EXPRESSWAY SR N,0193916,84456,0
28,409,24,POINT (-73.82345199999997 40.695021000000054),5,10,QN04798,ATLANTIC AV,124 ST,-73.823452,40.695021,3017,4,Queens,ATLANTIC AVENUE,0156636,5440,0
27,413,33,POINT (-73.73902199999998 40.71127400000006),5,14,QN04799,HOLLIS AV,217 LANE,-73.739022,40.711274,3018,4,Queens,HOLLIS AVENUE,0065249,27437,0
29,406,27,POINT (-73.85429299999998 40.73290500000007),6,16,QN04800,63 RD,102 ST,-73.854293,40.732905,3019,4,Queens,63 ROAD,0082139,34639,50121
26,402,37,POINT (-73.93373199999996 40.74319900000006),12,12,QN04801,VAN DAM ST,47 AV,-73.933732,40.743199,3020,4,Queens,VAN DAM STREET,0067364,24474,0
24,408,25,POINT (-73.80467799999997 40.724691000000064),6,14,QN04802,164 ST,77 AV,-73.804678,40.724691,3021,4,Queens,164 STREET,0157262,25481,0
23,413,33,POINT (-73.74889799999994 40.715359000000035),5,14,QN04803,JAMAICA AV,HOLLIS CT BLVD,-73.748898,40.715359,3022,4,Queens,JAMAICA AVENUE,0157054,6365,0
26,402,37,POINT (-73.93566199999998 40.744886000000065),12,12,QN04804,THOMPSON AV,31 PL,-73.935662,40.744886,3023,4,Queens,THOMSON AVENUE,0067225,24730,0
20,407,25,POINT (-73.80439699999994 40.73875900000007),6,11,QN04807,HORACE HARDING EXPWY,164 ST,-73.804397,40.738759,3024,4,Queens,HORACE HARDING EXPRESSWAY SR N,0194127,11320,0
22,401,30,POINT (-73.91924899999998 40.759179000000074),12,12,QN04815,BROADWAY,STEINWAY ST,-73.919249,40.759179,3025,4,Queens,BROADWAY,0067882,22619,0
23,412,33,POINT (-73.75957599999998 40.72083100000003),5,14,QN04818,HILLSIDE AV,FRANCIS LEWIS BLVD,-73.759576,40.720831,3026,4,Queens,HILLSIDE AVENUE,0181517,5823,88311
28,410,24,POINT (-73.81920099999996 40.68824600000005),5,10,QN04821,LIBERTY AV,125 ST,-73.819201,40.688246,3027,4,Queens,LIBERTY AVENUE,0056426,17266,34738
27,413,33,POINT (-73.74720299999996 40.70899900000006),5,14,QN04823,HOLLIS AV,211 ST,-73.747203,40.708999,3028,4,Queens,HOLLIS AVENUE,0064945,27423,0
22,401,37,POINT (-73.93267299999997 40.772920000000056),12,12,QN04824,8 ST,ASTORIA BLVD,-73.932673,40.77292,3029,4,Queens,8 STREET,0232381,125202,0
19,407,26,POINT (-73.79971499999994 40.75963200000007),6,11,QN04840,NORTHERN BLVD,167 ST,-73.799715,40.759632,3030,4,Queens,NORTHERN BOULEVARD,0092112,9658,0
20,407,40,POINT (-73.81478299999998 40.76037900000006),6,16,QN04845,SANFORD AV,149 ST,-73.814783,40.760379,3031,4,Queens,SANFORD AVENUE,0091667,17076,0
28,409,24,POINT (-73.82425699999999 40.69052700000003),5,10,QN04847,101 AV,121 ST,-73.824257,40.690527,3032,4,Queens,101 AVENUE,0056141,4607,0
24,408,24,POINT (-73.79625399999998 40.709689000000026),6,14,QN04848,HILLSIDE AV,166 ST,-73.796254,40.709689,3033,4,Queens,HILLSIDE AVENUE,0060110,5959,37051
28,412,32,POINT (-73.80047399999995 40.674387000000024),5,10,QN04849,ROCKAWAY BLVD,140 ST,-73.800474,40.674387,3034,4,Queens,ROCKAWAY BOULEVARD,0055759,8460,34361
24,408,27,POINT (-73.80493499999994 40.736526000000026),6,16,QN0485,164 ST,65 AV,-73.804935,40.736526,3035,4,Queens,164 STREET,0150039,25513,0
20,407,25,POINT (-73.83379399999995 40.74780300000003),6,16,QN04850,COLLEGE PT BLVD,VAN WYCK EXPWY,-73.833794,40.747803,3036,4,Queens,COLLEGE POINT BOULEVARD,0157083,29576,88368
27,413,33,POINT (-73.74025899999998 40.703678000000025),5,14,QN04851,SPRINGFIELD BLVD,MURDOCK AV,-73.740259,40.703678,3037,4,Queens,SPRINGFIELD BOULEVARD,0148603,24372,90263
30,405,37,POINT (-73.92131099999995 40.71695100000005),12,12,QN04854,GRAND AV,47 ST,-73.921311,40.716951,3038,4,Queens,GRAND AVENUE,0066429,27785,0
31,413,29,POINT (-73.73023299999994 40.68011900000005),5,14,QN04855,237 ST,129 AV,-73.730233,40.680119,3039,4,Queens,237 STREET,0064175,34583,39575
24,408,25,POINT (-73.82490099999995 40.73716900000005),6,16,QN04856,MAIN ST,CUNY LAW SCHOOL,-73.824901,40.737169,3040,4,Queens,MAIN STREET,0156532,5027,0
24,408,25,POINT (-73.79195199999998 40.725947000000076),6,14,QN0486,UTOPIA PKWY,UNION TURNPIKE,-73.791952,40.725947,3041,4,Queens,UTOPIA PARKWAY,0152069,31053,82888
25,403,34,POINT (-73.88538899999998 40.75527000000005),14,13,QN04861,82 ST,NORTHERN BLVD,-73.885389,40.75527,3042,4,Queens,82 STREET,0175385,68190,0
26,402,37,POINT (-73.93749999999994 40.73517000000004),12,12,QN04864,VAN DAM ST,REVIEW AV,-73.9375,40.73517,3043,4,Queens,VAN DAM STREET,0116300,24480,0
29,406,28,POINT (-73.85836399999994 40.73216400000007),6,16,QN04867,63 RD,98 PL,-73.858364,40.732164,3044,4,Queens,63 ROAD,0081974,34633,50034
29,406,28,POINT (-73.84416299999998 40.72258000000005),6,15,QN04868,108 ST,70 RD,-73.844163,40.72258,3045,4,Queens,108 STREET,0082590,13833,0
27,412,32,POINT (-73.78862899999996 40.69976600000007),5,14,QN04873,MERRICK BLVD,107 AV,-73.788629,40.699766,3046,4,Queens,MERRICK BOULEVARD,0152648,20516,83037
27,412,29,POINT (-73.78809599999994 40.69963300000006),5,14,QN04874,MERRICK BLVD,107 AV,-73.788096,40.699633,3047,4,Queens,MERRICK BOULEVARD,0148249,20451,0
26,402,37,POINT (-73.94483099999997 40.74159000000003),12,12,QN04875,49 AV,25 ST,-73.944831,40.74159,3048,4,Queens,49 AVENUE,0035719,11686,0
20,407,40,POINT (-73.82721099999998 40.76094900000004),6,16,QN04877,39 AV,UNION ST,-73.827211,40.760949,3049,4,Queens,39 AVENUE,0091204,91830,0
20,407,40,POINT (-73.82778399999995 40.760819000000026),6,16,QN04879,39 AV,UNION ST,-73.827784,40.760819,3050,4,Queens,39 AVENUE,0091204,91830,0
20,407,40,POINT (-73.80167199999994 40.759993000000065),6,16,QN04888,SANFORD AV,165 ST,-73.801672,40.759993,3051,4,Queens,SANFORD AVENUE,0092096,17068,0
32,410,23,POINT (-73.84889199999998 40.661429000000055),8,15,QN04889,157 AV,84 ST,-73.848892,40.661429,3052,4,Queens,157 AVENUE,0051529,29180,0
22,401,36,POINT (-73.91474799999997 40.76405100000005),12,12,QN04890,STEINWAY ST,30 AV,-73.914748,40.764051,3053,4,Queens,STEINWAY STREET,0068138,21561,0
19,411,26,POINT (-73.77309999999994 40.76786200000004),6,11,QN04892,BELL BLVD,36 AV,-73.7731,40.767862,3054,4,Queens,BELL BOULEVARD,0098252,22259,0
20,407,25,POINT (-73.82564799999994 40.74289500000003),6,16,QN04897,MAIN ST,HORACE HARDING EXPWY,-73.825648,40.742895,3055,4,Queens,MAIN STREET,0091249,5098,0
30,405,37,POINT (-73.90806999999995 40.72046300000005),6,15,QN04899,GRAND AV,59 ST,-73.90807,40.720463,3056,4,Queens,58 ROAD,0113016,83285,66607
24,408,24,POINT (-73.79384899999997 40.724969000000044),5,14,QN0490,UNION TURNPIKE,175 ST,-73.793849,40.724969,3057,4,Queens,UNION TURNPIKE,0145286,10455,0
19,411,26,POINT (-73.75867299999999 40.761847000000046),6,11,QN04900,NORTHERN BLVD,223 ST,-73.758673,40.761847,3058,4,Queens,NORTHERN BOULEVARD,0101109,9713,0
32,410,23,POINT (-73.84305699999999 40.672776000000056),8,15,QN04901,CROSS BAY BLVD,PITKIN AV,-73.843057,40.672776,3059,4,Queens,CROSS BAY BOULEVARD,0155916,67496,88323
22,401,36,POINT (-73.92873399999996 40.76849600000003),12,12,QN04903,21 ST,30 DR,-73.928734,40.768496,3060,4,Queens,21 STREET,0067688,11635,0
29,409,27,POINT (-73.82891199999995 40.714555000000075),6,14,QN04904,UNION TURNPIKE,QUEENS BLVD,-73.828912,40.714555,3061,4,Queens,UNION TURNPIKE,0170293,10617,83305
27,413,33,POINT (-73.72746399999994 40.69049700000005),5,14,QN04905,235 ST,LINDEN BLVD,-73.727464,40.690497,3062,4,Queens,235 STREET,0065574,34435,0
23,413,24,POINT (-73.73669099999995 40.738035000000025),3,14,QN04906,UNION TURNPIKE,235 ST,-73.736691,40.738035,3063,4,Queens,UNION TURNPIKE,0146045,10394,92555
23,411,24,POINT (-73.75788099999994 40.740879000000064),6,11,QN04908,73 AV,BELL BLVD,-73.757881,40.740879,3064,4,Queens,73 AVENUE,0181623,18383,0
20,407,40,POINT (-73.81509799999998 40.76556500000004),6,16,QN04909,150 ST,NORTHERN BLVD,-73.815098,40.765565,3065,4,Queens,150 STREET,0091713,4926,0
23,408,25,POINT (-73.77793899999995 40.730210000000056),6,11,QN0491,UNION TURNPIKE,193 ST,-73.777939,40.73021,3066,4,Queens,UNION TURNPIKE,0156845,10352,0
29,406,28,POINT (-73.86481199999997 40.73128800000006),6,16,QN04910,QUEENS BLVD,62 DR,-73.864812,40.731288,3067,4,Queens,QUEENS BOULEVARD,0155742,12026,93168
29,406,28,POINT (-73.84985199999994 40.72406100000006),6,16,QN04913,QUEENS BLVD,68 DR,-73.849852,40.724061,3068,4,Queens,QUEENS BOULEVARD,0156437,12255,104184
23,411,25,POINT (-73.75701999999995 40.749835000000076),6,16,QN04918,SPRINGFIELD BLVD,HORACE HARDING EXPWY,-73.75702,40.749835,3069,4,Queens,SPRINGFIELD BOULEVARD,0101177,24445,0
23,411,25,POINT (-73.75721199999998 40.749742000000026),6,16,QN04919,SPRINGFIELD BLVD,HORACE HARDING EXPWY,-73.757212,40.749742,3070,4,Queens,SPRINGFIELD BOULEVARD,0101177,24445,0
20,407,40,POINT (-73.82284599999997 40.75819800000005),6,16,QN04920,SANFORD AV,BOWNE ST,-73.822846,40.758198,3071,4,Queens,SANFORD AVENUE,0114160,17079,0
24,408,25,POINT (-73.80880799999994 40.72010300000005),6,14,QN04921,UNION TURNPIKE,PARSONS BLVD,-73.808808,40.720103,3072,4,Queens,UNION TURNPIKE,0145219,10318,0
32,410,23,POINT (-73.84060799999997 40.66302300000007),8,15,QN04922,CROSS BAY BLVD,157 AV,-73.840608,40.663023,3073,4,Queens,CROSS BAY BOULEVARD,0156122,67515,0
27,412,29,POINT (-73.78877599999998 40.71194600000007),5,14,QN04923,HILLSIDE AV,173 ST,-73.788776,40.711946,3074,4,Queens,HILLSIDE AVENUE,0115893,5949,0
27,412,29,POINT (-73.75661999999994 40.67125000000004),5,14,QN04924,SPRINGFIELD BLVD,141 AV,-73.75662,40.67125,3075,4,Queens,SPRINGFIELD BOULEVARD,0156757,24334,82361
20,407,40,POINT (-73.83072099999998 40.76498900000007),6,11,QN04925,LINDEN PL,35 AV,-73.830721,40.764989,3076,4,Queens,LINDEN PLACE,9000117,32005,0
26,402,30,POINT (-73.90635699999996 40.745873000000074),14,12,QN04927,58 ST,WOODSIDE AV,-73.906357,40.745873,3077,4,Queens,58 STREET,0075364,13199,0
25,404,35,POINT (-73.87110999999999 40.73313100000007),6,16,QN04928,HOFFMAN DR,WOODHAVEN BLVD,-73.87111,40.733131,3078,4,Queens,HOFFMAN DRIVE,0185574,80721,0
25,404,35,POINT (-73.87159899999995 40.73316600000004),6,16,QN04929,HOFFMAN DR,WOODHAVEN BLVD,-73.871599,40.733166,3079,4,Queens,HOFFMAN DRIVE,0185574,80721,0
25,404,35,POINT (-73.87189199999995 40.73317700000007),6,16,QN04930,HOFFMAN DR,WOODHAVEN BLVD,-73.871892,40.733177,3080,4,Queens,HOFFMAN DRIVE,0185574,80721,0
31,414,31,POINT (-73.80003999999997 40.59183800000005),5,10,QN04931,BEACH CHANNEL DR,BEACH 71 ST,-73.80004,40.591838,3081,4,Queens,BEACH CHANNEL DRIVE,0106549,167641,0
32,410,23,POINT (-73.84483799999998 40.68044500000008),8,15,QN04932,WOODHAVEN BLVD,LIBERTY AV,-73.844838,40.680445,3082,4,Queens,CROSS BAY BOULEVARD,0287226,167979,9042099
30,405,30,POINT (-73.89872099999997 40.724236000000076),6,15,QN04933,GRAND AV,HAMILTON PL,-73.898721,40.724236,3083,4,Queens,GRAND AVENUE,0073954,27764,45322
31,413,29,POINT (-73.73644299999995 40.66569700000008),5,14,QN04934,SUNRISE HWY,FRANCIS LEWIS BLVD,-73.736443,40.665697,3084,4,Queens,SUNRISE HIGHWAY,0106765,31320,0
28,412,32,POINT (-73.78758999999997 40.67281000000003),5,10,QN04935,ROCKAWAY BLVD,150 ST,-73.78759,40.67281,3085,4,Queens,ROCKAWAY BOULEVARD,0059068,8445,0
22,401,36,POINT (-73.91744799999998 40.77008200000006),12,12,QN04936,HOYT AV,31 ST,-73.917448,40.770082,3086,4,Queens,HOYT AVENUE SOUTH,0068026,23219,0
30,405,37,POINT (-73.89939199999998 40.71058000000005),6,15,QN04937,FRESH POND RD,GROVE ST,-73.899392,40.71058,3087,4,Queens,FRESH POND ROAD,0048925,15012,0
